Order_ID,Order_Date,Region,Country,Sales_Channel,Product_Model,Category,Gender,Shoe_Size,Color,Quantity,List_Price_USD,Discount_Percent,Unit_Selling_Price_USD,Revenue_USD,Estimated_Cost_USD,Profit_USD,Customer_Rating,Return_Flag,Payment_Method,Month,Month_Name,Quarter,Month_Year,Is_Returned
NK586,2025-09-11,Latin America,Chile,Retail Store,Sabrina 3,Basketball,Unisex,9,Black,2,130,15,110.5,221.0,136.0,85.0,4.0,No,UPI,9,Sep,3,2025-09,False
NK587,2025-04-20,Asia-Pacific,Australia,Wholesale,Air Force 1,Lifestyle,Women,5,Grey,2,130,5,123.5,247.0,156.17,90.83,4.0,No,Credit Card,4,Apr,2,2025-04,False
NK588,2025-12-04,Middle East & Africa,South Africa,Online,Structure 25,Running,Women,12,Black,2,140,10,126.0,252.0,156.2,95.8,4.5,No,UPI,12,Dec,4,2025-12,False
NK589,2025-06-13,North America,USA,Online,Cortez,Lifestyle,Unisex,9,Green,1,90,15,76.5,76.5,50.33,26.17,4.5,No,Debit Card,6,Jun,2,2025-06,False
NK590,2025-02-22,Latin America,Brazil,Online,Dunk Low,Lifestyle,Men,10,White,1,145,15,123.25,123.25,84.82,38.43,3.5,No,PayPal,2,Feb,1,2025-02,False
NK591,2025-10-23,Asia-Pacific,Singapore,Wholesale,LeBron 22,Basketball,Men,11,Red,1,210,25,157.5,157.5,111.22,46.28,4.5,No,Debit Card,10,Oct,4,2025-10,False
NK592,2025-03-31,Europe,France,Retail Store,Giannis Immortality 4,Basketball,Women,12,Blue,1,80,15,68.0,68.0,43.98,24.02,4.0,No,UPI,3,Mar,1,2025-03,False
NK593,2025-09-06,Middle East & Africa,Egypt,Retail Store,Structure 25,Running,Men,10,Black,2,140,0,140.0,280.0,162.55,117.45,4.5,No,UPI,9,Sep,3,2025-09,False
NK594,2025-10-26,Latin America,Colombia,Retail Store,Metcon 10,Training,Unisex,6,Green,1,150,0,150.0,150.0,95.32,54.68,4.5,No,Credit Card,10,Oct,4,2025-10,False
NK595,2025-07-21,Europe,France,Retail Store,Cortez,Lifestyle,Women,6,Green,1,120,5,114.0,114.0,66.9,47.1,3.5,No,PayPal,7,Jul,3,2025-07,False
NK596,2025-02-02,North America,Canada,Retail Store,Giannis Immortality 4,Basketball,Women,7,Blue,1,90,20,72.0,72.0,47.22,24.78,5.0,No,Credit Card,2,Feb,1,2025-02,False
NK597,2025-12-23,North America,Mexico,Retail Store,Giannis Immortality 4,Basketball,Unisex,7,White,1,100,25,75.0,75.0,40.73,34.27,4.0,No,Credit Card,12,Dec,4,2025-12,False
NK598,2025-08-23,Europe,France,Retail Store,Giannis Immortality 4,Basketball,Unisex,6,White,2,100,10,90.0,180.0,117.12,62.88,4.5,No,PayPal,8,Aug,3,2025-08,False
NK599,2025-08-11,Middle East & Africa,Egypt,Online,Giannis Immortality 4,Basketball,Women,5,Red,1,80,5,76.0,76.0,41.43,34.57,4.5,No,UPI,8,Aug,3,2025-08,False
NK600,2025-04-21,Europe,Spain,Retail Store,Air Max 90,Lifestyle,Unisex,6,Grey,1,130,10,117.0,117.0,71.71,45.29,3.5,No,Credit Card,4,Apr,2,2025-04,False
NK601,2025-11-29,North America,USA,Wholesale,Metcon 10,Training,Men,12,Blue,1,150,10,135.0,135.0,81.28,53.72,4.5,No,Debit Card,11,Nov,4,2025-11,False
NK602,2025-02-10,North America,Mexico,Retail Store,Giannis Immortality 4,Basketball,Unisex,6,Blue,2,80,0,80.0,160.0,84.22,75.78,4.0,No,Debit Card,2,Feb,1,2025-02,False
NK603,2025-07-26,North America,Mexico,Wholesale,Vomero 18,Running,Women,5,Black,1,150,10,135.0,135.0,83.54,51.46,4.0,No,Credit Card,7,Jul,3,2025-07,False
NK604,2025-06-12,Europe,Germany,Online,Sabrina 3,Basketball,Women,11,Grey,1,140,25,105.0,105.0,63.32,41.68,4.5,No,Credit Card,6,Jun,2,2025-06,False
NK605,2025-07-14,North America,Mexico,Online,Sabrina 3,Basketball,Men,13,Grey,3,130,10,117.0,351.0,211.51,139.49,4.5,No,Debit Card,7,Jul,3,2025-07,False
NK606,2025-03-22,Europe,Italy,Retail Store,Sabrina 3,Basketball,Men,9,Black,1,130,25,97.5,97.5,56.86,40.64,4.0,No,UPI,3,Mar,1,2025-03,False
NK607,2025-07-26,Asia-Pacific,Japan,Retail Store,Invincible 3,Running,Men,5,Black,1,200,10,180.0,180.0,106.25,73.75,5.0,No,PayPal,7,Jul,3,2025-07,False
NK608,2025-02-07,Asia-Pacific,Australia,Retail Store,Giannis Immortality 4,Basketball,Unisex,11,Green,1,100,5,95.0,95.0,50.9,44.1,4.0,No,UPI,2,Feb,1,2025-02,False
NK609,2025-06-07,North America,USA,Online,Dunk Low,Lifestyle,Unisex,7,Grey,1,125,20,100.0,100.0,52.52,47.48,4.0,No,PayPal,6,Jun,2,2025-06,False
NK610,2025-05-07,Middle East & Africa,UAE,Online,LeBron 22,Basketball,Women,12,Blue,2,190,15,161.5,323.0,213.77,109.23,4.5,No,Credit Card,5,May,2,2025-05,False
NK611,2025-09-24,Europe,Germany,Retail Store,Sabrina 3,Basketball,Unisex,7,Red,2,140,0,140.0,280.0,196.74,83.26,4.5,No,PayPal,9,Sep,3,2025-09,False
NK612,2025-10-31,Asia-Pacific,South Korea,Online,Dunk Low,Lifestyle,Women,6,Black,3,125,0,125.0,375.0,237.64,137.36,4.5,No,UPI,10,Oct,4,2025-10,False
NK613,2025-08-22,North America,Canada,Online,Dunk Low,Lifestyle,Men,13,Blue,1,125,15,106.25,106.25,70.61,35.64,4.5,No,Credit Card,8,Aug,3,2025-08,False
NK614,2025-09-06,North America,USA,Retail Store,Dunk Low,Lifestyle,Unisex,7,White,2,145,0,145.0,290.0,172.74,117.26,4.0,No,UPI,9,Sep,3,2025-09,False
NK615,2025-02-02,Middle East & Africa,Saudi Arabia,Retail Store,LeBron 22,Basketball,Men,5,Blue,2,200,0,200.0,0.0,0.0,0.0,4.0,Yes,Credit Card,2,Feb,1,2025-02,True
NK616,2025-05-13,Asia-Pacific,India,Online,Metcon 10,Training,Unisex,8,Blue,1,160,15,136.0,136.0,75.7,60.3,4.5,No,Debit Card,5,May,2,2025-05,False
NK617,2025-12-09,Middle East & Africa,Saudi Arabia,Online,Pegasus 41,Running,Women,6,Grey,2,140,5,133.0,266.0,149.46,116.54,4.5,No,Credit Card,12,Dec,4,2025-12,False
NK618,2025-09-22,Asia-Pacific,Japan,Online,Free Metcon 6,Training,Women,7,Black,1,130,10,117.0,117.0,64.16,52.84,4.5,No,PayPal,9,Sep,3,2025-09,False
NK619,2025-09-16,North America,Canada,Online,Dunk Low,Lifestyle,Women,5,Blue,4,125,10,112.5,450.0,281.91,168.09,5.0,No,PayPal,9,Sep,3,2025-09,False
NK620,2025-08-16,Europe,Germany,Retail Store,KD 18,Basketball,Women,10,Red,1,160,10,144.0,0.0,0.0,0.0,3.5,Yes,Debit Card,8,Aug,3,2025-08,True
NK621,2025-03-26,North America,Mexico,Wholesale,Dunk Low,Lifestyle,Men,13,Grey,1,125,15,106.25,106.25,72.12,34.13,3.5,No,Debit Card,3,Mar,1,2025-03,False
NK622,2025-11-20,Asia-Pacific,Singapore,Wholesale,Giannis Immortality 4,Basketball,Women,7,White,1,100,15,85.0,0.0,0.0,0.0,4.5,Yes,PayPal,11,Nov,4,2025-11,True
NK623,2025-05-12,North America,Mexico,Wholesale,Free Metcon 6,Training,Women,8,Red,1,130,5,123.5,123.5,77.42,46.08,4.5,No,Debit Card,5,May,2,2025-05,False
NK624,2025-06-24,Asia-Pacific,Australia,Online,LeBron 22,Basketball,Unisex,5,Blue,1,200,0,200.0,200.0,123.24,76.76,4.5,No,Credit Card,6,Jun,2,2025-06,False
NK625,2025-10-08,North America,Mexico,Online,Air Force 1,Lifestyle,Men,7,Grey,1,140,25,105.0,105.0,57.42,47.58,5.0,No,Credit Card,10,Oct,4,2025-10,False
NK626,2025-09-30,Europe,Germany,Online,Air Max 90,Lifestyle,Men,5,Green,1,140,10,126.0,126.0,87.53,38.47,4.0,No,UPI,9,Sep,3,2025-09,False
NK627,2025-07-21,Asia-Pacific,Singapore,Retail Store,Sabrina 3,Basketball,Women,5,Black,3,150,0,150.0,450.0,243.98,206.02,4.0,No,Credit Card,7,Jul,3,2025-07,False
NK628,2025-04-22,Middle East & Africa,South Africa,Online,Dunk Low,Lifestyle,Men,10,White,1,135,10,121.5,121.5,75.49,46.01,4.0,No,PayPal,4,Apr,2,2025-04,False
NK629,2025-07-26,North America,USA,Retail Store,Air Max 90,Lifestyle,Men,9,Red,1,130,0,130.0,130.0,81.25,48.75,5.0,No,Credit Card,7,Jul,3,2025-07,False
NK630,2025-07-16,North America,Mexico,Online,Vomero 18,Running,Women,7,Blue,2,160,10,144.0,288.0,175.87,112.13,5.0,No,UPI,7,Jul,3,2025-07,False
NK631,2025-05-15,North America,USA,Online,KD 18,Basketball,Men,7,White,1,150,25,112.5,112.5,62.56,49.94,4.5,No,Debit Card,5,May,2,2025-05,False
NK632,2025-12-22,Asia-Pacific,Japan,Retail Store,Metcon 10,Training,Women,13,Grey,1,170,10,153.0,153.0,106.66,46.34,3.5,No,Credit Card,12,Dec,4,2025-12,False
NK633,2025-09-07,North America,Canada,Online,Metcon 10,Training,Women,8,White,2,170,10,153.0,306.0,186.13,119.87,5.0,No,Credit Card,9,Sep,3,2025-09,False
NK634,2025-10-28,Asia-Pacific,Japan,Online,Pegasus 41,Running,Women,9,Blue,2,140,25,105.0,210.0,117.93,92.07,4.5,No,UPI,10,Oct,4,2025-10,False
NK635,2025-11-10,Europe,Germany,Wholesale,Air Force 1,Lifestyle,Unisex,7,Black,4,120,10,108.0,432.0,279.93,152.07,4.5,No,PayPal,11,Nov,4,2025-11,False
NK636,2025-12-02,North America,USA,Retail Store,LeBron 22,Basketball,Women,10,Grey,1,190,10,171.0,171.0,117.15,53.85,5.0,No,Debit Card,12,Dec,4,2025-12,False
NK637,2025-10-31,Europe,Italy,Online,Air Max 270,Lifestyle,Men,9,Black,2,160,5,152.0,304.0,193.09,110.91,5.0,No,UPI,10,Oct,4,2025-10,False
NK638,2025-09-13,Latin America,Brazil,Online,Giannis Immortality 4,Basketball,Men,13,Grey,1,100,15,85.0,85.0,58.69,26.31,4.5,No,Debit Card,9,Sep,3,2025-09,False
NK639,2025-12-14,Latin America,Argentina,Wholesale,Metcon 10,Training,Unisex,11,Green,2,150,0,150.0,300.0,198.23,101.77,3.5,No,Debit Card,12,Dec,4,2025-12,False
NK640,2025-08-15,Europe,France,Retail Store,Cortez,Lifestyle,Men,7,Blue,1,100,10,90.0,90.0,51.79,38.21,5.0,No,UPI,8,Aug,3,2025-08,False
NK641,2025-10-07,Middle East & Africa,South Africa,Retail Store,Vomero 18,Running,Men,8,Green,3,150,10,135.0,405.0,272.7,132.3,4.5,No,Credit Card,10,Oct,4,2025-10,False
NK642,2025-05-14,Europe,Spain,Online,Cortez,Lifestyle,Women,10,Red,1,110,15,93.5,93.5,64.19,29.31,4.5,No,PayPal,5,May,2,2025-05,False
NK643,2025-07-27,Asia-Pacific,India,Online,Cortez,Lifestyle,Women,10,Red,2,100,0,100.0,200.0,126.83,73.17,5.0,No,Credit Card,7,Jul,3,2025-07,False
NK644,2025-02-01,Middle East & Africa,Egypt,Online,LeBron 22,Basketball,Men,8,Red,2,190,0,190.0,380.0,201.12,178.88,4.5,No,Credit Card,2,Feb,1,2025-02,False
NK645,2025-05-22,North America,Canada,Online,LeBron 22,Basketball,Men,12,Black,1,190,5,180.5,180.5,103.29,77.21,4.5,No,Debit Card,5,May,2,2025-05,False
NK646,2025-08-03,Middle East & Africa,UAE,Wholesale,Metcon 10,Training,Men,11,Green,3,150,5,142.5,427.5,250.51,176.99,5.0,No,Credit Card,8,Aug,3,2025-08,False
NK647,2025-01-12,North America,USA,Wholesale,Invincible 3,Running,Women,10,Black,1,180,0,180.0,180.0,103.75,76.25,5.0,No,Credit Card,1,Jan,1,2025-01,False
NK648,2025-12-23,North America,Mexico,Retail Store,Sabrina 3,Basketball,Men,8,Blue,1,120,5,114.0,114.0,60.09,53.91,5.0,No,PayPal,12,Dec,4,2025-12,False
NK649,2025-09-16,Middle East & Africa,Egypt,Retail Store,Pegasus 41,Running,Women,10,Grey,1,140,5,133.0,133.0,72.87,60.13,4.5,No,UPI,9,Sep,3,2025-09,False
NK650,2025-11-23,Asia-Pacific,Japan,Online,Air Max 90,Lifestyle,Men,13,Grey,3,140,20,112.0,336.0,205.1,130.9,5.0,No,Debit Card,11,Nov,4,2025-11,False
NK651,2025-01-08,North America,USA,Retail Store,Pegasus 41,Running,Men,9,Black,1,150,10,135.0,135.0,83.36,51.64,5.0,No,Credit Card,1,Jan,1,2025-01,False
NK652,2025-03-25,Europe,Germany,Retail Store,Air Max 90,Lifestyle,Women,9,Green,1,130,5,123.5,123.5,86.14,37.36,5.0,No,UPI,3,Mar,1,2025-03,False
NK653,2025-12-15,Europe,Spain,Online,Invincible 3,Running,Men,8,Red,1,200,15,170.0,170.0,121.36,48.64,4.0,No,UPI,12,Dec,4,2025-12,False
NK654,2025-07-16,Latin America,Brazil,Online,Dunk Low,Lifestyle,Men,13,Green,1,125,10,112.5,112.5,79.18,33.32,4.0,No,Credit Card,7,Jul,3,2025-07,False
NK655,2025-06-05,Latin America,Argentina,Online,KD 18,Basketball,Men,8,Black,2,160,5,152.0,304.0,175.95,128.05,5.0,No,Credit Card,6,Jun,2,2025-06,False
NK656,2025-06-08,Asia-Pacific,Singapore,Retail Store,Air Max 270,Lifestyle,Women,9,Black,1,160,15,136.0,136.0,81.68,54.32,4.5,No,Debit Card,6,Jun,2,2025-06,False
NK657,2025-11-16,North America,Canada,Retail Store,Air Force 1,Lifestyle,Men,13,White,1,120,20,96.0,96.0,58.59,37.41,5.0,No,Debit Card,11,Nov,4,2025-11,False
NK658,2025-01-27,Europe,Spain,Online,Pegasus 41,Running,Men,5,Blue,3,140,5,133.0,399.0,283.95,115.05,4.0,No,Debit Card,1,Jan,1,2025-01,False
NK659,2025-09-03,Asia-Pacific,Japan,Online,Air Force 1,Lifestyle,Men,7,Red,1,130,5,123.5,123.5,74.85,48.65,4.5,No,PayPal,9,Sep,3,2025-09,False
NK660,2025-04-08,Asia-Pacific,Singapore,Wholesale,LeBron 22,Basketball,Women,9,Red,1,200,5,190.0,190.0,119.57,70.43,5.0,No,PayPal,4,Apr,2,2025-04,False
NK661,2025-09-23,Asia-Pacific,Singapore,Retail Store,Giannis Immortality 4,Basketball,Unisex,7,Red,3,100,10,90.0,270.0,161.72,108.28,5.0,No,PayPal,9,Sep,3,2025-09,False
NK662,2025-01-04,Asia-Pacific,Japan,Online,KD 18,Basketball,Men,7,Blue,3,160,15,136.0,408.0,223.25,184.75,4.0,No,Debit Card,1,Jan,1,2025-01,False
NK663,2025-09-17,North America,Canada,Online,Invincible 3,Running,Men,6,Black,1,180,20,144.0,144.0,94.65,49.35,4.5,No,UPI,9,Sep,3,2025-09,False
NK664,2025-11-28,North America,Mexico,Online,Giannis Immortality 4,Basketball,Men,10,Green,3,110,10,99.0,297.0,189.45,107.55,4.0,No,Credit Card,11,Nov,4,2025-11,False
NK665,2025-03-01,Middle East & Africa,Saudi Arabia,Retail Store,Pegasus 41,Running,Women,7,Black,2,160,0,160.0,320.0,217.98,102.02,3.5,No,Credit Card,3,Mar,1,2025-03,False
NK666,2025-01-12,Latin America,Chile,Online,Metcon 10,Training,Men,12,White,1,150,5,142.5,142.5,98.77,43.73,4.0,No,Credit Card,1,Jan,1,2025-01,False
NK667,2025-02-12,Latin America,Colombia,Online,Structure 25,Running,Men,7,Green,4,140,5,133.0,532.0,318.25,213.75,4.5,No,Credit Card,2,Feb,1,2025-02,False
NK668,2025-01-02,North America,USA,Online,Air Force 1,Lifestyle,Women,10,White,1,120,0,120.0,120.0,64.82,55.18,4.0,No,Debit Card,1,Jan,1,2025-01,False
NK669,2025-08-23,North America,Canada,Online,Cortez,Lifestyle,Men,9,Green,1,120,15,102.0,102.0,71.37,30.63,4.5,No,PayPal,8,Aug,3,2025-08,False
NK670,2025-09-18,North America,USA,Online,Cortez,Lifestyle,Women,8,Blue,2,100,10,90.0,180.0,105.81,74.19,4.0,No,UPI,9,Sep,3,2025-09,False
NK671,2025-09-18,Europe,UK,Retail Store,Air Force 1,Lifestyle,Women,8,Blue,1,120,15,102.0,102.0,66.67,35.33,4.5,No,Credit Card,9,Sep,3,2025-09,False
NK672,2025-02-19,Europe,Italy,Online,Cortez,Lifestyle,Women,12,White,1,110,15,93.5,93.5,57.61,35.89,4.0,No,Credit Card,2,Feb,1,2025-02,False
NK673,2025-01-07,Latin America,Colombia,Online,Invincible 3,Running,Men,12,Green,1,170,5,161.5,161.5,108.51,52.99,4.0,No,PayPal,1,Jan,1,2025-01,False
NK674,2025-11-05,Latin America,Colombia,Online,Invincible 3,Running,Women,10,Green,1,180,5,171.0,171.0,117.71,53.29,5.0,No,UPI,11,Nov,4,2025-11,False
NK675,2025-05-05,North America,USA,Online,Invincible 3,Running,Men,9,Red,1,190,0,190.0,190.0,131.24,58.76,4.5,No,PayPal,5,May,2,2025-05,False
NK676,2025-02-15,North America,Mexico,Online,Pegasus 41,Running,Women,13,Green,2,150,0,150.0,300.0,184.91,115.09,4.5,No,UPI,2,Feb,1,2025-02,False
NK677,2025-06-06,Latin America,Chile,Retail Store,Structure 25,Running,Women,6,Grey,1,140,15,119.0,119.0,75.34,43.66,5.0,No,UPI,6,Jun,2,2025-06,False
NK678,2025-04-07,North America,Canada,Retail Store,LeBron 22,Basketball,Men,12,Green,3,210,15,178.5,535.5,378.96,156.54,3.5,No,Debit Card,4,Apr,2,2025-04,False
NK679,2025-01-09,North America,Mexico,Online,Dunk Low,Lifestyle,Women,11,Grey,2,125,0,125.0,250.0,144.91,105.09,5.0,No,Debit Card,1,Jan,1,2025-01,False
NK680,2025-05-16,Europe,Italy,Retail Store,Sabrina 3,Basketball,Unisex,6,Green,2,130,10,117.0,234.0,151.54,82.46,5.0,No,Credit Card,5,May,2,2025-05,False
NK681,2025-04-05,Europe,France,Retail Store,KD 18,Basketball,Unisex,10,Red,1,160,10,144.0,144.0,90.06,53.94,4.5,No,UPI,4,Apr,2,2025-04,False
NK682,2025-03-04,Latin America,Argentina,Retail Store,Vomero 18,Running,Women,12,Grey,1,160,5,152.0,152.0,84.25,67.75,4.5,No,Debit Card,3,Mar,1,2025-03,False
NK683,2025-06-28,Europe,Spain,Wholesale,Giannis Immortality 4,Basketball,Men,8,Black,2,90,5,85.5,171.0,98.02,72.98,4.0,No,UPI,6,Jun,2,2025-06,False
NK684,2025-06-27,Asia-Pacific,Japan,Retail Store,Structure 25,Running,Men,13,Red,2,150,5,142.5,285.0,196.73,88.27,3.5,No,UPI,6,Jun,2,2025-06,False
NK685,2025-09-28,Latin America,Brazil,Online,Sabrina 3,Basketball,Men,5,Black,1,150,10,135.0,135.0,88.52,46.48,4.5,No,UPI,9,Sep,3,2025-09,False
NK686,2025-10-14,Asia-Pacific,South Korea,Retail Store,Sabrina 3,Basketball,Men,6,Grey,2,130,15,110.5,221.0,135.06,85.94,4.5,No,Credit Card,10,Oct,4,2025-10,False
NK687,2025-09-30,Asia-Pacific,Singapore,Retail Store,Air Force 1,Lifestyle,Men,6,Blue,1,120,5,114.0,114.0,63.05,50.95,4.5,No,Debit Card,9,Sep,3,2025-09,False
NK688,2025-04-12,Asia-Pacific,India,Online,Air Max 270,Lifestyle,Men,10,Red,1,150,10,135.0,135.0,85.85,49.15,4.5,No,UPI,4,Apr,2,2025-04,False
NK689,2025-08-07,Asia-Pacific,India,Retail Store,Air Force 1,Lifestyle,Unisex,11,Grey,1,120,0,120.0,120.0,64.83,55.17,3.5,No,Credit Card,8,Aug,3,2025-08,False
NK690,2025-05-30,Europe,Spain,Retail Store,Free Metcon 6,Training,Unisex,12,Grey,1,130,10,117.0,117.0,74.34,42.66,5.0,No,Credit Card,5,May,2,2025-05,False
NK691,2025-05-18,Asia-Pacific,Australia,Online,Giannis Immortality 4,Basketball,Men,11,Black,3,100,10,90.0,270.0,168.3,101.7,4.5,No,PayPal,5,May,2,2025-05,False
NK692,2025-12-26,North America,Mexico,Retail Store,Invincible 3,Running,Men,13,White,2,190,15,161.5,323.0,215.57,107.43,4.0,No,Debit Card,12,Dec,4,2025-12,False
NK693,2025-05-21,Europe,Spain,Online,LeBron 22,Basketball,Women,9,Black,2,200,15,170.0,340.0,225.94,114.06,4.5,No,PayPal,5,May,2,2025-05,False
NK694,2025-04-26,Asia-Pacific,South Korea,Wholesale,Air Force 1,Lifestyle,Unisex,10,Blue,2,120,0,120.0,240.0,166.74,73.26,5.0,No,Debit Card,4,Apr,2,2025-04,False
NK695,2025-11-22,Europe,Spain,Retail Store,Cortez,Lifestyle,Men,6,Grey,3,120,5,114.0,342.0,232.54,109.46,5.0,No,Credit Card,11,Nov,4,2025-11,False
NK696,2025-09-15,Asia-Pacific,Singapore,Online,Air Max 90,Lifestyle,Women,5,Green,3,130,25,97.5,292.5,202.54,89.96,5.0,No,Debit Card,9,Sep,3,2025-09,False
NK697,2025-11-04,Asia-Pacific,Japan,Retail Store,LeBron 22,Basketball,Women,11,White,2,190,5,180.5,0.0,0.0,0.0,5.0,Yes,Debit Card,11,Nov,4,2025-11,True
NK698,2025-04-05,Europe,UK,Online,Structure 25,Running,Unisex,11,Black,1,150,0,150.0,150.0,96.99,53.01,4.0,No,UPI,4,Apr,2,2025-04,False
NK699,2025-05-04,Europe,Spain,Retail Store,Dunk Low,Lifestyle,Men,7,Green,1,125,10,112.5,112.5,65.66,46.84,4.5,No,PayPal,5,May,2,2025-05,False
NK700,2025-01-24,North America,Canada,Online,Sabrina 3,Basketball,Men,7,Grey,1,120,0,120.0,120.0,72.92,47.08,4.0,No,UPI,1,Jan,1,2025-01,False
